age,gender,city_tier,urban_rural,education,income_band,occupation,weight,agent_i,scenario,price,sample_no,intent_idx
55-64,male,tier2,urban,highschool_below,<5k,blue_collar,0.971471616961324,269,price_299,299.0,1,2
55-64,male,tier2,urban,highschool_below,<5k,blue_collar,0.971471616961324,269,price_299,299.0,2,2
25-34,female,tier3plus,urban,highschool_below,<5k,blue_collar,1.008939215945975,270,price_299,299.0,0,1
25-34,female,tier3plus,urban,highschool_below,<5k,blue_collar,1.008939215945975,270,price_299,299.0,1,1
25-34,female,tier3plus,urban,highschool_below,<5k,blue_collar,1.008939215945975,270,price_299,299.0,2,2
65+,male,tier1,urban,bachelor,5-10k,retired,1.1501245190798244,271,price_299,299.0,0,3
65+,male,tier1,urban,bachelor,5-10k,retired,1.1501245190798244,271,price_299,299.0,1,2
65+,male,tier1,urban,bachelor,5-10k,retired,1.1501245190798244,271,price_299,299.0,2,2
35-44,male,tier3plus,rural,highschool_below,<5k,blue_collar,1.0081364580964176,272,price_299,299.0,0,0
35-44,male,tier3plus,rural,highschool_below,<5k,blue_collar,1.0081364580964176,272,price_299,299.0,1,1
35-44,male,tier3plus,rural,highschool_below,<5k,blue_collar,1.0081364580964176,272,price_299,299.0,2,2
25-34,male,tier2,urban,highschool_below,<5k,service,0.9754209411668489,273,price_299,299.0,0,3
25-34,male,tier2,urban,highschool_below,<5k,service,0.9754209411668489,273,price_299,299.0,1,1
25-34,male,tier2,urban,highschool_below,<5k,service,0.9754209411668489,273,price_299,299.0,2,2
25-34,male,tier3plus,urban,highschool_below,<5k,service,1.0069159562573038,274,price_299,299.0,0,3
25-34,male,tier3plus,urban,highschool_below,<5k,service,1.0069159562573038,274,price_299,299.0,1,0
25-34,male,tier3plus,urban,highschool_below,<5k,service,1.0069159562573038,274,price_299,299.0,2,3
35-44,female,tier1,urban,highschool_below,<5k,blue_collar,1.0397298788510954,275,price_299,299.0,0,2
35-44,female,tier1,urban,highschool_below,<5k,blue_collar,1.0397298788510954,275,price_299,299.0,1,0
35-44,female,tier1,urban,highschool_below,<5k,blue_collar,1.0397298788510954,275,price_299,299.0,2,2
65+,male,tier2,urban,highschool_below,<5k,retired,0.98086004379158,276,price_299,299.0,0,2
65+,male,tier2,urban,highschool_below,<5k,retired,0.98086004379158,276,price_299,299.0,1,3
65+,male,tier2,urban,highschool_below,<5k,retired,0.98086004379158,276,price_299,299.0,2,3
55-64,male,tier1,urban,highschool_below,<5k,blue_collar,1.0280138225850404,277,price_299,299.0,0,1
55-64,male,tier1,urban,highschool_below,<5k,blue_collar,1.0280138225850404,277,price_299,299.0,1,2
55-64,male,tier1,urban,highschool_below,<5k,blue_collar,1.0280138225850404,277,price_299,299.0,2,2
18-24,female,tier3plus,rural,bachelor,<5k,student,1.2173289019902442,278,price_299,299.0,0,2
18-24,female,tier3plus,rural,bachelor,<5k,student,1.2173289019902442,278,price_299,299.0,1,2
18-24,female,tier3plus,rural,bachelor,<5k,student,1.2173289019902442,278,price_299,299.0,2,3
18-24,female,tier3plus,urban,highschool_below,<5k,blue_collar,1.0049455321097134,279,price_299,299.0,0,3
18-24,female,tier3plus,urban,highschool_below,<5k,blue_collar,1.0049455321097134,279,price_299,299.0,1,0
18-24,female,tier3plus,urban,highschool_below,<5k,blue_collar,1.0049455321097134,279,price_299,299.0,2,1
25-34,female,tier3plus,rural,highschool_below,<5k,service,0.9709545396768438,280,price_299,299.0,0,3
25-34,female,tier3plus,rural,highschool_below,<5k,service,0.9709545396768438,280,price_299,299.0,1,2
25-34,female,tier3plus,rural,highschool_below,<5k,service,0.9709545396768438,280,price_299,299.0,2,3
65+,female,tier3plus,rural,highschool_below,<5k,service,0.9441407111671616,281,price_299,299.0,0,2
65+,female,tier3plus,rural,highschool_below,<5k,service,0.9441407111671616,281,price_299,299.0,1,3
65+,female,tier3plus,rural,highschool_below,<5k,service,0.9441407111671616,281,price_299,299.0,2,3
25-34,female,tier3plus,urban,highschool_below,<5k,blue_collar,1.008939215945975,282,price_299,299.0,0,2
25-34,female,tier3plus,urban,highschool_below,<5k,blue_collar,1.008939215945975,282,price_299,299.0,1,1
25-34,female,tier3plus,urban,highschool_below,<5k,blue_collar,1.008939215945975,282,price_299,299.0,2,1
18-24,male,tier2,urban,college,<5k,blue_collar,0.929566457029789,283,price_299,299.0,0,1
18-24,male,tier2,urban,college,<5k,blue_collar,0.929566457029789,283,price_299,299.0,1,3
18-24,male,tier2,urban,college,<5k,blue_collar,0.929566457029789,283,price_299,299.0,2,0
25-34,male,tier3plus,rural,highschool_below,<5k,professional,0.9200542726699428,284,price_299,299.0,0,3
25-34,male,tier3plus,rural,highschool_below,<5k,professional,0.9200542726699428,284,price_299,299.0,1,1
25-34,male,tier3plus,rural,highschool_below,<5k,professional,0.9200542726699428,284,price_299,299.0,2,2
65+,male,tier3plus,urban,highschool_below,<5k,service,0.9791090191954188,285,price_299,299.0,0,2
65+,male,tier3plus,urban,highschool_below,<5k,service,0.9791090191954188,285,price_299,299.0,1,2
65+,male,tier3plus,urban,highschool_below,<5k,service,0.9791090191954188,285,price_299,299.0,2,3
55-64,female,tier1,urban,highschool_below,<5k,professional,0.928967468473108,286,price_299,299.0,0,2
55-64,female,tier1,urban,highschool_below,<5k,professional,0.928967468473108,286,price_299,299.0,1,1
55-64,female,tier1,urban,highschool_below,<5k,professional,0.928967468473108,286,price_299,299.0,2,2
35-44,female,tier2,urban,highschool_below,<5k,white_collar,0.9544941938986684,287,price_299,299.0,0,2
35-44,female,tier2,urban,highschool_below,<5k,white_collar,0.9544941938986684,287,price_299,299.0,1,1
35-44,female,tier2,urban,highschool_below,<5k,white_collar,0.9544941938986684,287,price_299,299.0,2,3
65+,male,tier1,urban,highschool_below,<5k,retired,1.0379486805729867,288,price_299,299.0,0,3
65+,male,tier1,urban,highschool_below,<5k,retired,1.0379486805729867,288,price_299,299.0,1,2
65+,male,tier1,urban,highschool_below,<5k,retired,1.0379486805729867,288,price_299,299.0,2,3
25-34,male,tier3plus,rural,highschool_below,<5k,service,0.9857784113726832,289,price_299,299.0,0,3
25-34,male,tier3plus,rural,highschool_below,<5k,service,0.9857784113726832,289,price_299,299.0,1,2
25-34,male,tier3plus,rural,highschool_below,<5k,service,0.9857784113726832,289,price_299,299.0,2,2
25-34,female,tier3plus,urban,bachelor,<5k,student,1.248372900353116,290,price_299,299.0,0,3
25-34,female,tier3plus,urban,bachelor,<5k,student,1.248372900353116,290,price_299,299.0,1,3
25-34,female,tier3plus,urban,bachelor,<5k,student,1.248372900353116,290,price_299,299.0,2,2
35-44,male,tier3plus,rural,highschool_below,5-10k,blue_collar,1.0515731294090689,291,price_299,299.0,0,3
35-44,male,tier3plus,rural,highschool_below,5-10k,blue_collar,1.0515731294090689,291,price_299,299.0,1,2
35-44,male,tier3plus,rural,highschool_below,5-10k,blue_collar,1.0515731294090689,291,price_299,299.0,2,1
18-24,male,tier3plus,rural,highschool_below,<5k,white_collar,0.9703549235935426,292,price_299,299.0,0,0
18-24,male,tier3plus,rural,highschool_below,<5k,white_collar,0.9703549235935426,292,price_299,299.0,1,3
18-24,male,tier3plus,rural,highschool_below,<5k,white_collar,0.9703549235935426,292,price_299,299.0,2,2
65+,female,tier1,urban,highschool_below,<5k,retired,1.0223402863434443,293,price_299,299.0,0,3
65+,female,tier1,urban,highschool_below,<5k,retired,1.0223402863434443,293,price_299,299.0,1,2
65+,female,tier1,urban,highschool_below,<5k,retired,1.0223402863434443,293,price_299,299.0,2,2
25-34,male,tier2,urban,highschool_below,<5k,blue_collar,0.9923029011624448,294,price_299,299.0,0,3
25-34,male,tier2,urban,highschool_below,<5k,blue_collar,0.9923029011624448,294,price_299,299.0,1,2
25-34,male,tier2,urban,highschool_below,<5k,blue_collar,0.9923029011624448,294,price_299,299.0,2,1
35-44,male,tier1,urban,highschool_below,<5k,service,1.0376448736121882,295,price_299,299.0,0,1
35-44,male,tier1,urban,highschool_below,<5k,service,1.0376448736121882,295,price_299,299.0,1,2
35-44,male,tier1,urban,highschool_below,<5k,service,1.0376448736121882,295,price_299,299.0,2,0
65+,female,tier3plus,urban,highschool_below,<5k,retired,0.9973045149585876,296,price_299,299.0,0,3
65+,female,tier3plus,urban,highschool_below,<5k,retired,0.9973045149585876,296,price_299,299.0,1,3
65+,female,tier3plus,urban,highschool_below,<5k,retired,0.9973045149585876,296,price_299,299.0,2,2
65+,female,tier2,urban,highschool_below,5-10k,service,0.9744726542759408,297,price_299,299.0,0,2
65+,female,tier2,urban,highschool_below,5-10k,service,0.9744726542759408,297,price_299,299.0,1,2
65+,female,tier2,urban,highschool_below,5-10k,service,0.9744726542759408,297,price_299,299.0,2,2
45-54,male,tier3plus,urban,highschool_below,<5k,blue_collar,1.0424369635921005,298,price_299,299.0,0,2
45-54,male,tier3plus,urban,highschool_below,<5k,blue_collar,1.0424369635921005,298,price_299,299.0,1,2
45-54,male,tier3plus,urban,highschool_below,<5k,blue_collar,1.0424369635921005,298,price_299,299.0,2,2
35-44,male,tier3plus,rural,highschool_below,<5k,blue_collar,1.0081364580964176,299,price_299,299.0,0,2
35-44,male,tier3plus,rural,highschool_below,<5k,blue_collar,1.0081364580964176,299,price_299,299.0,1,2
35-44,male,tier3plus,rural,highschool_below,<5k,blue_collar,1.0081364580964176,299,price_299,299.0,2,2
18-24,female,tier2,urban,highschool_below,5-10k,student,1.182747512492266,0,price_399,399.0,0,2
18-24,female,tier2,urban,highschool_below,5-10k,student,1.182747512492266,0,price_399,399.0,1,2
18-24,female,tier2,urban,highschool_below,5-10k,student,1.182747512492266,0,price_399,399.0,2,3
18-24,male,tier3plus,rural,highschool_below,<5k,white_collar,0.9703549235935426,1,price_399,399.0,0,0
18-24,male,tier3plus,rural,highschool_below,<5k,white_collar,0.9703549235935426,1,price_399,399.0,1,2
18-24,male,tier3plus,rural,highschool_below,<5k,white_collar,0.9703549235935426,1,price_399,399.0,2,2
25-34,female,tier3plus,rural,highschool_below,<5k,blue_collar,0.9877591980602868,2,price_399,399.0,0,3
25-34,female,tier3plus,rural,highschool_below,<5k,blue_collar,0.9877591980602868,2,price_399,399.0,1,2
25-34,female,tier3plus,rural,highschool_below,<5k,blue_collar,0.9877591980602868,2,price_399,399.0,2,3
25-34,female,tier1,urban,highschool_below,5-10k,blue_collar,1.078829595364167,3,price_399,399.0,0,3
25-34,female,tier1,urban,highschool_below,5-10k,blue_collar,1.078829595364167,3,price_399,399.0,1,3
25-34,female,tier1,urban,highschool_below,5-10k,blue_collar,1.078829595364167,3,price_399,399.0,2,0
35-44,male,tier3plus,rural,highschool_below,<5k,blue_collar,1.0081364580964176,4,price_399,399.0,0,2
35-44,male,tier3plus,rural,highschool_below,<5k,blue_collar,1.0081364580964176,4,price_399,399.0,1,2
35-44,male,tier3plus,rural,highschool_below,<5k,blue_collar,1.0081364580964176,4,price_399,399.0,2,2
45-54,female,tier1,urban,highschool_below,<5k,service,1.0346296025484258,5,price_399,399.0,0,1
45-54,female,tier1,urban,highschool_below,<5k,service,1.0346296025484258,5,price_399,399.0,1,0
45-54,female,tier1,urban,highschool_below,<5k,service,1.0346296025484258,5,price_399,399.0,2,3
25-34,male,tier1,urban,bachelor,10-20k,professional,0.9234783005849596,6,price_399,399.0,0,3
25-34,male,tier1,urban,bachelor,10-20k,professional,0.9234783005849596,6,price_399,399.0,1,1
25-34,male,tier1,urban,bachelor,10-20k,professional,0.9234783005849596,6,price_399,399.0,2,1
25-34,male,tier2,urban,highschool_below,5-10k,service,1.017448028346042,7,price_399,399.0,0,3
25-34,male,tier2,urban,highschool_below,5-10k,service,1.017448028346042,7,price_399,399.0,1,2
25-34,male,tier2,urban,highschool_below,5-10k,service,1.017448028346042,7,price_399,399.0,2,1
45-54,female,tier2,urban,highschool_below,<5k,white_collar,0.9662507689379436,8,price_399,399.0,0,2
45-54,female,tier2,urban,highschool_below,<5k,white_collar,0.9662507689379436,8,price_399,399.0,1,0
45-54,female,tier2,urban,highschool_below,<5k,white_collar,0.9662507689379436,8,price_399,399.0,2,3
25-34,female,tier2,urban,highschool_below,5-10k,blue_collar,1.0194924507909122,9,price_399,399.0,0,2
25-34,female,tier2,urban,highschool_below,5-10k,blue_collar,1.0194924507909122,9,price_399,399.0,1,2
25-34,female,tier2,urban,highschool_below,5-10k,blue_collar,1.0194924507909122,9,price_399,399.0,2,3
65+,female,tier2,urban,highschool_below,<5k,retired,0.9661101331899729,10,price_399,399.0,0,3
65+,female,tier2,urban,highschool_below,<5k,retired,0.9661101331899729,10,price_399,399.0,1,3
65+,female,tier2,urban,highschool_below,<5k,retired,0.9661101331899729,10,price_399,399.0,2,3
55-64,female,tier3plus,urban,highschool_below,<5k,blue_collar,0.9877586877782106,11,price_399,399.0,0,3
55-64,female,tier3plus,urban,highschool_below,<5k,blue_collar,0.9877586877782106,11,price_399,399.0,1,0
55-64,female,tier3plus,urban,highschool_below,<5k,blue_collar,0.9877586877782106,11,price_399,399.0,2,2
18-24,male,tier1,urban,bachelor,20-40k,service,1.1083974201017748,12,price_399,399.0,0,1
18-24,male,tier1,urban,bachelor,20-40k,service,1.1083974201017748,12,price_399,399.0,1,2
18-24,male,tier1,urban,bachelor,20-40k,service,1.1083974201017748,12,price_399,399.0,2,2
18-24,female,tier1,urban,bachelor,<5k,blue_collar,1.0943570374178777,13,price_399,399.0,0,3
18-24,female,tier1,urban,bachelor,<5k,blue_collar,1.0943570374178777,13,price_399,399.0,1,2
18-24,female,tier1,urban,bachelor,<5k,blue_collar,1.0943570374178777,13,price_399,399.0,2,2
45-54,female,tier3plus,rural,highschool_below,<5k,retired,1.021834191428829,14,price_399,399.0,0,2
45-54,female,tier3plus,rural,highschool_below,<5k,retired,1.021834191428829,14,price_399,399.0,1,3
45-54,female,tier3plus,rural,highschool_below,<5k,retired,1.021834191428829,14,price_399,399.0,2,2
25-34,male,tier3plus,urban,highschool_below,<5k,service,1.0069159562573038,15,price_399,399.0,0,3
25-34,male,tier3plus,urban,highschool_below,<5k,service,1.0069159562573038,15,price_399,399.0,1,0
25-34,male,tier3plus,urban,highschool_below,<5k,service,1.0069159562573038,15,price_399,399.0,2,2
35-44,male,tier2,urban,highschool_below,<5k,blue_collar,0.9975440742425168,16,price_399,399.0,0,1
35-44,male,tier2,urban,highschool_below,<5k,blue_collar,0.9975440742425168,16,price_399,399.0,1,2
35-44,male,tier2,urban,highschool_below,<5k,blue_collar,0.9975440742425168,16,price_399,399.0,2,0
45-54,male,tier2,urban,highschool_below,<5k,white_collar,0.9810028266702328,17,price_399,399.0,0,1
45-54,male,tier2,urban,highschool_below,<5k,white_collar,0.9810028266702328,17,price_399,399.0,1,1
45-54,male,tier2,urban,highschool_below,<5k,white_collar,0.9810028266702328,17,price_399,399.0,2,2
35-44,female,tier3plus,urban,highschool_below,<5k,service,0.9970126045208626,18,price_399,399.0,0,1
35-44,female,tier3plus,urban,highschool_below,<5k,service,0.9970126045208626,18,price_399,399.0,1,0
35-44,female,tier3plus,urban,highschool_below,<5k,service,0.9970126045208626,18,price_399,399.0,2,3
25-34,male,tier3plus,rural,highschool_below,<5k,service,0.9857784113726832,19,price_399,399.0,0,2
25-34,male,tier3plus,rural,highschool_below,<5k,service,0.9857784113726832,19,price_399,399.0,1,3
25-34,male,tier3plus,rural,highschool_below,<5k,service,0.9857784113726832,19,price_399,399.0,2,3
65+,male,tier3plus,rural,highschool_below,<5k,retired,0.9912752689019934,20,price_399,399.0,0,2
65+,male,tier3plus,rural,highschool_below,<5k,retired,0.9912752689019934,20,price_399,399.0,1,3
65+,male,tier3plus,rural,highschool_below,<5k,retired,0.9912752689019934,20,price_399,399.0,2,2
65+,male,tier3plus,urban,highschool_below,5-10k,retired,1.0561566813205931,21,price_399,399.0,0,2
65+,male,tier3plus,urban,highschool_below,5-10k,retired,1.0561566813205931,21,price_399,399.0,1,2
65+,male,tier3plus,urban,highschool_below,5-10k,retired,1.0561566813205931,21,price_399,399.0,2,3
65+,female,tier2,urban,highschool_below,5-10k,retired,1.0077360539372833,22,price_399,399.0,0,3
65+,female,tier2,urban,highschool_below,5-10k,retired,1.0077360539372833,22,price_399,399.0,1,1
65+,female,tier2,urban,highschool_below,5-10k,retired,1.0077360539372833,22,price_399,399.0,2,0
25-34,male,tier3plus,urban,highschool_below,<5k,white_collar,0.995100657150177,23,price_399,399.0,0,1
25-34,male,tier3plus,urban,highschool_below,<5k,white_collar,0.995100657150177,23,price_399,399.0,1,2
25-34,male,tier3plus,urban,highschool_below,<5k,white_collar,0.995100657150177,23,price_399,399.0,2,3
45-54,female,tier3plus,urban,highschool_below,<5k,service,1.0092928819443177,24,price_399,399.0,0,2
45-54,female,tier3plus,urban,highschool_below,<5k,service,1.0092928819443177,24,price_399,399.0,1,2
45-54,female,tier3plus,urban,highschool_below,<5k,service,1.0092928819443177,24,price_399,399.0,2,2
35-44,male,tier3plus,rural,highschool_below,<5k,student,1.1742209616048778,25,price_399,399.0,0,2
35-44,male,tier3plus,rural,highschool_below,<5k,student,1.1742209616048778,25,price_399,399.0,1,0
35-44,male,tier3plus,rural,highschool_below,<5k,student,1.1742209616048778,25,price_399,399.0,2,3
35-44,male,tier3plus,urban,highschool_below,<5k,service,1.01223431297847,26,price_399,399.0,0,0
35-44,male,tier3plus,urban,highschool_below,<5k,service,1.01223431297847,26,price_399,399.0,1,1
35-44,male,tier3plus,urban,highschool_below,<5k,service,1.01223431297847,26,price_399,399.0,2,3
65+,male,tier3plus,urban,college,<5k,retired,0.9522848022037728,27,price_399,399.0,0,1
65+,male,tier3plus,urban,college,<5k,retired,0.9522848022037728,27,price_399,399.0,1,3
65+,male,tier3plus,urban,college,<5k,retired,0.9522848022037728,27,price_399,399.0,2,3
45-54,female,tier3plus,rural,college,<5k,blue_collar,0.9453968220584456,28,price_399,399.0,0,1
45-54,female,tier3plus,rural,college,<5k,blue_collar,0.9453968220584456,28,price_399,399.0,1,3
45-54,female,tier3plus,rural,college,<5k,blue_collar,0.9453968220584456,28,price_399,399.0,2,0
45-54,female,tier1,urban,highschool_below,<5k,blue_collar,1.0525363080776156,29,price_399,399.0,0,2
45-54,female,tier1,urban,highschool_below,<5k,blue_collar,1.0525363080776156,29,price_399,399.0,1,0
45-54,female,tier1,urban,highschool_below,<5k,blue_collar,1.0525363080776156,29,price_399,399.0,2,2
25-34,male,tier3plus,urban,college,<5k,service,0.947004156101464,30,price_399,399.0,0,2
25-34,male,tier3plus,urban,college,<5k,service,0.947004156101464,30,price_399,399.0,1,2
25-34,male,tier3plus,urban,college,<5k,service,0.947004156101464,30,price_399,399.0,2,0
35-44,female,tier3plus,rural,highschool_below,<5k,blue_collar,0.9929763720828588,31,price_399,399.0,0,3
35-44,female,tier3plus,rural,highschool_below,<5k,blue_collar,0.9929763720828588,31,price_399,399.0,1,3
35-44,female,tier3plus,rural,highschool_below,<5k,blue_collar,0.9929763720828588,31,price_399,399.0,2,3
45-54,female,tier2,rural,college,40k+,blue_collar,0.8176612983702203,32,price_399,399.0,0,1
45-54,female,tier2,rural,college,40k+,blue_collar,0.8176612983702203,32,price_399,399.0,1,2
45-54,female,tier2,rural,college,40k+,blue_collar,0.8176612983702203,32,price_399,399.0,2,2
65+,male,tier3plus,urban,highschool_below,5-10k,retired,1.0561566813205931,33,price_399,399.0,0,1
65+,male,tier3plus,urban,highschool_below,5-10k,retired,1.0561566813205931,33,price_399,399.0,1,3
65+,male,tier3plus,urban,highschool_below,5-10k,retired,1.0561566813205931,33,price_399,399.0,2,2
45-54,female,tier2,rural,bachelor,10-20k,professional,0.8563827772551157,34,price_399,399.0,0,3
45-54,female,tier2,rural,bachelor,10-20k,professional,0.8563827772551157,34,price_399,399.0,1,2
45-54,female,tier2,rural,bachelor,10-20k,professional,0.8563827772551157,34,price_399,399.0,2,1
45-54,male,tier3plus,rural,highschool_below,<5k,blue_collar,1.0205537488407723,35,price_399,399.0,0,2
45-54,male,tier3plus,rural,highschool_below,<5k,blue_collar,1.0205537488407723,35,price_399,399.0,1,2
45-54,male,tier3plus,rural,highschool_below,<5k,blue_collar,1.0205537488407723,35,price_399,399.0,2,2
55-64,male,tier1,urban,bachelor,<5k,professional,1.0019123582103626,36,price_399,399.0,0,3
55-64,male,tier1,urban,bachelor,<5k,professional,1.0019123582103626,36,price_399,399.0,1,2
55-64,male,tier1,urban,bachelor,<5k,professional,1.0019123582103626,36,price_399,399.0,2,0
65+,male,tier3plus,rural,highschool_below,<5k,retired,0.9912752689019934,37,price_399,399.0,0,2
65+,male,tier3plus,rural,highschool_below,<5k,retired,0.9912752689019934,37,price_399,399.0,1,3
65+,male,tier3plus,rural,highschool_below,<5k,retired,0.9912752689019934,37,price_399,399.0,2,2
18-24,male,tier1,urban,bachelor,<5k,student,1.2941062939095371,38,price_399,399.0,0,2
18-24,male,tier1,urban,bachelor,<5k,student,1.2941062939095371,38,price_399,399.0,1,2
18-24,male,tier1,urban,bachelor,<5k,student,1.2941062939095371,38,price_399,399.0,2,1
18-24,male,tier3plus,rural,highschool_below,<5k,blue_collar,0.998870091965118,39,price_399,399.0,0,2
18-24,male,tier3plus,rural,highschool_below,<5k,blue_collar,0.998870091965118,39,price_399,399.0,1,1
18-24,male,tier3plus,rural,highschool_below,<5k,blue_collar,0.998870091965118,39,price_399,399.0,2,3
55-64,female,tier2,urban,highschool_below,<5k,service,0.9405838647848116,40,price_399,399.0,0,2
55-64,female,tier2,urban,highschool_below,<5k,service,0.9405838647848116,40,price_399,399.0,1,3
55-64,female,tier2,urban,highschool_below,<5k,service,0.9405838647848116,40,price_399,399.0,2,3
45-54,female,tier2,urban,highschool_below,<5k,blue_collar,0.9946453312733344,41,price_399,399.0,0,3
45-54,female,tier2,urban,highschool_below,<5k,blue_collar,0.9946453312733344,41,price_399,399.0,1,3
45-54,female,tier2,urban,highschool_below,<5k,blue_collar,0.9946453312733344,41,price_399,399.0,2,1
35-44,male,tier3plus,rural,highschool_below,<5k,service,0.9909851232210004,42,price_399,399.0,0,3
35-44,male,tier3plus,rural,highschool_below,<5k,service,0.9909851232210004,42,price_399,399.0,1,2
35-44,male,tier3plus,rural,highschool_below,<5k,service,0.9909851232210004,42,price_399,399.0,2,2
55-64,female,tier3plus,rural,highschool_below,10-20k,blue_collar,0.8726091347656394,43,price_399,399.0,0,3
55-64,female,tier3plus,rural,highschool_below,10-20k,blue_collar,0.8726091347656394,43,price_399,399.0,1,2
55-64,female,tier3plus,rural,highschool_below,10-20k,blue_collar,0.8726091347656394,43,price_399,399.0,2,3
35-44,male,tier3plus,urban,highschool_below,<5k,service,1.01223431297847,44,price_399,399.0,0,3
35-44,male,tier3plus,urban,highschool_below,<5k,service,1.01223431297847,44,price_399,399.0,1,2
35-44,male,tier3plus,urban,highschool_below,<5k,service,1.01223431297847,44,price_399,399.0,2,1
25-34,male,tier3plus,urban,highschool_below,5-10k,service,1.0503000409019538,45,price_399,399.0,0,2
25-34,male,tier3plus,urban,highschool_below,5-10k,service,1.0503000409019538,45,price_399,399.0,1,1
25-34,male,tier3plus,urban,highschool_below,5-10k,service,1.0503000409019538,45,price_399,399.0,2,2
25-34,male,tier3plus,rural,highschool_below,<5k,blue_collar,1.0028396318191175,46,price_399,399.0,0,2
25-34,male,tier3plus,rural,highschool_below,<5k,blue_collar,1.0028396318191175,46,price_399,399.0,1,2
25-34,male,tier3plus,rural,highschool_below,<5k,blue_collar,1.0028396318191175,46,price_399,399.0,2,3
35-44,male,tier3plus,rural,highschool_below,<5k,blue_collar,1.0081364580964176,47,price_399,399.0,0,3
35-44,male,tier3plus,rural,highschool_below,<5k,blue_collar,1.0081364580964176,47,price_399,399.0,1,2
35-44,male,tier3plus,rural,highschool_below,<5k,blue_collar,1.0081364580964176,47,price_399,399.0,2,1
35-44,female,tier1,urban,highschool_below,<5k,service,1.0220410479503432,48,price_399,399.0,0,3
35-44,female,tier1,urban,highschool_below,<5k,service,1.0220410479503432,48,price_399,399.0,1,0
35-44,female,tier1,urban,highschool_below,<5k,service,1.0220410479503432,48,price_399,399.0,2,2
45-54,female,tier1,urban,highschool_below,<5k,service,1.0346296025484258,49,price_399,399.0,0,0
45-54,female,tier1,urban,highschool_below,<5k,service,1.0346296025484258,49,price_399,399.0,1,2
45-54,female,tier1,urban,highschool_below,<5k,service,1.0346296025484258,49,price_399,399.0,2,1
25-34,male,tier3plus,rural,highschool_below,5-10k,blue_collar,1.0460480835289945,50,price_399,399.0,0,3
25-34,male,tier3plus,rural,highschool_below,5-10k,blue_collar,1.0460480835289945,50,price_399,399.0,1,3
25-34,male,tier3plus,rural,highschool_below,5-10k,blue_collar,1.0460480835289945,50,price_399,399.0,2,2
18-24,male,tier3plus,rural,highschool_below,<5k,blue_collar,0.998870091965118,51,price_399,399.0,0,2
18-24,male,tier3plus,rural,highschool_below,<5k,blue_collar,0.998870091965118,51,price_399,399.0,1,3
18-24,male,tier3plus,rural,highschool_below,<5k,blue_collar,0.998870091965118,51,price_399,399.0,2,3
55-64,female,tier1,urban,highschool_below,<5k,service,0.9953283219161118,52,price_399,399.0,0,2
55-64,female,tier1,urban,highschool_below,<5k,service,0.9953283219161118,52,price_399,399.0,1,1
55-64,female,tier1,urban,highschool_below,<5k,service,0.9953283219161118,52,price_399,399.0,2,2
35-44,female,tier3plus,urban,highschool_below,5-10k,service,1.0399699923321506,53,price_399,399.0,0,2
35-44,female,tier3plus,urban,highschool_below,5-10k,service,1.0399699923321506,53,price_399,399.0,1,1
35-44,female,tier3plus,urban,highschool_below,5-10k,service,1.0399699923321506,53,price_399,399.0,2,1
65+,male,tier3plus,urban,highschool_below,<5k,white_collar,0.9676200107549526,54,price_399,399.0,0,2
65+,male,tier3plus,urban,highschool_below,<5k,white_collar,0.9676200107549526,54,price_399,399.0,1,3
65+,male,tier3plus,urban,highschool_below,<5k,white_collar,0.9676200107549526,54,price_399,399.0,2,3
35-44,male,tier1,urban,college,<5k,service,0.975904693695226,55,price_399,399.0,0,0
35-44,male,tier1,urban,college,<5k,service,0.975904693695226,55,price_399,399.0,1,2
35-44,male,tier1,urban,college,<5k,service,0.975904693695226,55,price_399,399.0,2,3
45-54,male,tier3plus,rural,highschool_below,<5k,blue_collar,1.0205537488407723,56,price_399,399.0,0,2
45-54,male,tier3plus,rural,highschool_below,<5k,blue_collar,1.0205537488407723,56,price_399,399.0,1,2
45-54,male,tier3plus,rural,highschool_below,<5k,blue_collar,1.0205537488407723,56,price_399,399.0,2,2
45-54,male,tier1,urban,highschool_below,<5k,professional,0.9803913031523618,57,price_399,399.0,0,3
45-54,male,tier1,urban,highschool_below,<5k,professional,0.9803913031523618,57,price_399,399.0,1,3
45-54,male,tier1,urban,highschool_below,<5k,professional,0.9803913031523618,57,price_399,399.0,2,1
65+,female,tier3plus,urban,college,<5k,retired,0.9379645984308896,58,price_399,399.0,0,3
65+,female,tier3plus,urban,college,<5k,retired,0.9379645984308896,58,price_399,399.0,1,3
65+,female,tier3plus,urban,college,<5k,retired,0.9379645984308896,58,price_399,399.0,2,2
65+,female,tier1,urban,highschool_below,<5k,retired,1.0223402863434443,59,price_399,399.0,0,3
65+,female,tier1,urban,highschool_below,<5k,retired,1.0223402863434443,59,price_399,399.0,1,2
65+,female,tier1,urban,highschool_below,<5k,retired,1.0223402863434443,59,price_399,399.0,2,2
65+,female,tier3plus,rural,highschool_below,<5k,retired,0.9763687369350385,60,price_399,399.0,0,3
65+,female,tier3plus,rural,highschool_below,<5k,retired,0.9763687369350385,60,price_399,399.0,1,2
65+,female,tier3plus,rural,highschool_below,<5k,retired,0.9763687369350385,60,price_399,399.0,2,2
18-24,female,tier1,urban,highschool_below,<5k,blue_collar,1.0301731192897203,61,price_399,399.0,0,0
